IMSI,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,model_12
1eef2bd76b327bfa004cdf5aedf327d5,MI 2,MI 2,vivo Y29L,vivo Y29L,vivo Y29L,vivo Y29L,vivo Y29L,vivo Y29L,vivo Y29L,vivo Y29L,vivo Y29L,vivo Y29L
db0af5fe93e09e088514e293de9b2771,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,2013023
e4738597165a3358b22c6a9f9809954c,MI 3S,MI 3S,MI 3S,MI 3S,MI 3S,MI 3S,MI 3S,MI 3S,2014215,2014215,2012121,2014215
cd57079e400834f4e6a742b6a1da8bff,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,2013062,HS-EG950,HS-EG950,HS-EG950
02f5d2f95b24eb7ef00d7b97ac3dc2c3,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,2013062,2013062,2013012,2013062
6486ce4a1e3bbdcad9c04822df0a93ab,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
3b89dff336bdd2bc7c8fd8d504a09822,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2013022,2013022,2013022,2013022
fc2703574b9579d3d22b36454b25966c,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,2013012,2013012,2013012,2013012
2701f6827979d37b269fbab86ca78d10,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
282231c2678189006a0bb5d44b14cb1a,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
aec410898f122ba11cd6123fb1970fbe,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,2013012,2013012,2013012,2013012
2ed5cad3b61891086847733e5dadc224,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
5ca5601f548dab8538b035e2e1576fdb,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
9b6ed949dbec103963eea1eb696f0ecf,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,K-Touch W700,SO-02C(Xperia acro),SO-02C,SO-02C,SO-02C,SO-02C
a5bc6c80001c1ea9d5e0682e9ff4f5ef,Redmi X,Redmi X,Redmi X,Redmi X,Redmi X,Redmi X,Redmi X,X7,2015021,2015021,2015021,2015021
69753f9a11636e85067691531195824d,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,M463U(M1 Note),M463U(M1 Note),M463U(M1 Note),M463U,M463U,M463U,M463U
70ff6a1f568a6fe6a83b4a3feba93568,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
584c4d14bdb660f0d48c73a0f28778cd,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
a44359b08512578947d7f8745a7bc863,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
e130084e1faf0c9cbc813df89fb0af6f,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2014011,2014011,2014011,2014011
0f7dba07757d4b1cc5aaf60b944e5ef2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012061,2012061,2012061,2012061
3e18bc543d872135153af4cb774fbafc,MI 2S/MI 3/Redmi,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02,H60-L02
901cda0f27c9bbc04727dd1c9434d325,Redmi 2W,Redmi 2W,Redmi 2W,Redmi 2W,Redmi 2W,Redmi 2W,Redmi 2W,Redmi 2W,2014018,2014018,2013029,2013029
132cdd144b9340d5003f86af5c381e41,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,A1524,A1431,A1431
723e05cdf92f0f73deabefac248013f9,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,2014021,2014021,2014021,2014021
25a9e7a50d499ce6acef83da8c52da02,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONE Plus,MI-ONEPLUS,MI-ONEPLUS
b509761d55a2415b59807c2b5901c451,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,2013012
a2cc3146b355722de72bf79a156f7192,MI 2S,MI 2S,MI 2S,MI 2S,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,G620S-UL00,A1586,A1586
729afd45cdb89f93d3815b4252a4b57c,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
a627a8328fbe3923f01fc124578cc9cd,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,Coolpad 7620L-W00,Honor 6,H60-L12,H60-L12,H60-L12,H60-L12
c7bc3c267fb26905ba8759b4230808fc,MI 2A(CT),MI 2A(CT),MI 2A(CT),MI 2A(CT),MI 2A(CT),MI 2A(CT),MI 2A(CT),MI 2A(CT),2013021,2013021,2013021,2013021
4ed7548137ab60ef46e5b367475c8214,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2,MI 2,H3,2012061,2012061,2012061,2012061
8cfa6448aad9e1887edc5a86a5922ba1,MI 2A(CT),MI 2A(CT),MI 2A(CT),MI 2A(CT),MI 2A(CT),MI 2A(CT),MI 2A(CT),MI 2A(CT),2013021,2013021,2013021,2013021
1d4c5e3e8af6c1e4f2ff9e18129d15f4,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
d34faf15d69ccc7f7d5d17edcebade65,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
b0a7e4ab06b007e30f3b7a1c628ec40e,MI 3W,XM50t(Xperia T2 Ultra),XM50t(Xperia T2 Ultra),XM50t(Xperia T2 Ultra),MI 3W,XM50t(Xperia T2 Ultra),XM50t(Xperia T2 Ultra),XM50t(Xperia T2 Ultra),XM50t,XM50t,XM50t,XM50t
bf3ea671228f02f7ccb0bdfe818eb6f1,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
b86056e96d95a9adea0fa552d82941fe,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
c2a4b199e21d94d164878cc4d959d422,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
f5ac8402c0e8b862631fdd97c8d22a57,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MT2-L05(Mate 2),MT2-L05(Mate 2),MT2-L05(Mate 2),MT2-L05(Mate 2),MT2-L05(Mate 2),MT2-L05(Mate 2),HUAWEI MT2-L05,HUAWEI MT2-L05,HUAWEI G7-UL00,HUAWEI G7-UL20
75b8f822d0476195827735b2586cb9d1,Redmi 2S,Redmi 2S,Redmi 2S,Redmi 2S,Redmi 2S,Redmi 2S,Redmi 2S,Redmi 2S,2014011,2014011,2014011,2014011
89e9d8f1f0b920a2dd26fe2e8201087d,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,2014021,2014021,2014021,2014021
7ab532b0c5a48d6f917af68458a302b0,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012121,2012121,2012121,2012121
1f96c6ea2033405ffee824980ad010c5,MI 2S,MI 2S,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,2013061,2013061,2013061,2013061
d42235dee2d7559a918df531a55cc2a4,MI 3,MI 3,MI 3,MI 3,MI 3,MI 3,MI 3,iPhone 6 (A1586),2013061,2013061,2013061,2013061
ffa3ec4a6c3558391ad7bc0d1f3c1152,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012061,2012061,2012061,2012061
a680d85ef951e4e6eace1c01006aba86,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
e3de598ae638820ba62f84d13e7fbae2,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
ae59316bb8c970226b528dafcc2020d0,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
ac464389ec3806d54d94c167a9fddc8e,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,2013062,2013062,2013012,2013062
07fd6866f401d0003203ef30f1919bc9,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
0e47baf88be43fe02c529893bf5a172b,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
86c0905d5d877ae66d3f2a9d3655b722,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
9f5b3ba70b6e7fe712dfbe3c5d9798bc,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,2014017,2014017,2013122,SM-J7008
da2ccb08b2c2bb1d4397e4e197742624,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,2013062,2013062,2013012,2013023
1cf30bdc35c267e62267a2d87f79b1e2,MI 3,MI 3,MI 3,MI 3,MI 3,MI 3,MI 3,MI 3,2013061,C630Lw,C630Lw,N8-00
c906ea3ced4c4f3088e528dbffabeb72,MI 3S,MI 3S,MI 3S,MI 3S,MI 3S,MI 3S,MI 3S,MI 3S,2014215,2014215,2012121,2014215
4976c55856ac322574a0122b9ac48dcb,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,A1586,A1586,A1586,A1586
fb10047dca8fe85d03b58f53c861407f,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,2013061,2013061,2013061,2013061
8fa73db134a1ffaaee5d56ead70757bb,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,2014811,SCH-I879,SCH-I879,SCH-I879
fb098c68281e6b824405dff9890c6c2a,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
b383b561aa2b8230caf90456c3d388f3,MI 4,MI 4,MI 4,MI 4,MI 4,MI 4,MI 4,MI 4,2014501,2014501,2014501,2014501
6f36111ba33b9f1f745100102ac95737,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,2014215,2014215,2013023,2014215
9de6e6ec8fa805711280353c7fa186d6,Redmi  3LTE,MI 2014021,MI 2014021,MI 2014021,MI 2014021,Redmi Note(CU),Redmi Note(CU),Redmi Note(CU),2014021,2014021,2014021,2014021
f1beec6ac0cf52ad2ca4f01d49770fb4,Redmi 2S,Redmi 2S,Redmi 2S,Redmi 2S,Redmi 2S,SM-G110H,SM-G110H,SM-G110H,C630Lw,C630Lw,IPHONE6S(A1688),IPHONE6S(A1688)
c005e70efea55bb423c0705f7e6230d5,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,GT-S6818,GT-S6818,GT-S6818,GT-S6818,GT-S6818
6ba3fed418c7ea942274587611c0e47b,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013028,2013028,2013028,2013028
89d4790b0cafd617b322627b7f39d018,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2013022,2013022,2013022,2013022
1e718470ac3acc43ecc88a4e3ae1de33,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
988759276974c6d76504b22546737d94,MI 3,MI 3,MI 3,MI 3,MI 3,MI 3,MI 3,MI 3,2013061,2013061,2013061,2013061
ed62781663f305c52659c8c9194338e5,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013012,2013012,2013012
6aef238a72ed72b0f74a7ccd412e134e,Redmi 1S,Redmi 1S,SM-N9002(Galaxy Note 3),SM-N9002(Galaxy Note 3),Redmi 1S,SM-N9002(Galaxy Note 3),SM-N9002(Galaxy Note 3),SM-N9002(Galaxy Note 3),SM-N9002,SM-N9002,SM-N9002,SM-N9002
2148b5644865fe96135138a9a8750ef7,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2013061,2013061,2013061,2013061
9f8fc0ac44bdbb95b9a2d976cd5a5dd7,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,UIMI U5,UIMI U5,UIMI U5
d21517f46154619e0561e8236797c84e,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,2014021,2014021,2014021,2014021
8197c33b10fd4ae624d2f354daef8bd9,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,R815T,2013012,2013012,2013012,2013012
83cb8045b0d83442ebbe2b9091c25914,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,2013012,2013012,vivo Y11,vivo Y11
db818896fc138f76f9725ebb2e2f247e,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,2013023
2220161b96344edcfdbcf3a6e11d1daf,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
5bf12ceb4424084af6dba441c190ae58,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,2013012,2013012,2013012,2013012
9393f3df4be79335c5c0eb5398e08daf,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,2013062,2013062,2013012,2013012
adc149a96d3affb6213d30111a585123,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
e37336d8ed4874df2638b887ee9e29c3,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
25cc17fadb0567cc55d9449550a09c37,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,2013062,2013062,2013012,2013062
ef5b0d15abb2361692a073e51bc619a4,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013028,2013028,2013028,2013028
30ad0323b11c85d4e57bc1f76abe5eba,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,iPhone 4S (A1387),iPhone 4S (A1387),IPHONE4S(A1387),IPHONE4S(A1387)
003fabb19e15e9d66d99aa01f8c2921b,MI 3W,MI 3W,B926,MI 3W,B926,B926,MI 3W,B926,B926,2013062,2013062,2013062
d5625a05ec9b90941b4d4fce53764bff,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,2013012,2013012,2013012,2013012
c30b84c591b7b5790a7bfd9080717abc,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012121,2012121,2012121,2012121
d919f4568d92e23e86811e6e61eed09d,MI 2S/MI 3/Redmi 1s,MI 2S/MI 3/Redmi 1s,MI 2S/MI 3/Redmi 1s,MI 2S/MI 3/Redmi 1s,MI 2S/MI 3/Redmi 1s,MI 2S/MI 3/Redmi 1s,MI 2S/MI 3/Redmi 1s,MI 2S/MI 3/Redmi 1s,2013062,2013062,2013012,2013062
213fb5ecd030d86ec9702f84f1456a63,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012053,2012053,2012053,2012053
1adffb13da17b7e1ea561a05cc930f4f,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012121,2012121,2012121,2012121
7a816835729a97c83fc1e2bae83c62f8,H3,H3,H3,H3,H3,H3,H3,H3,2014021,2014021,2014021,2014021
5958b51b0d2f5735590951a259be7a64,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,2013012,2013012,2013012,2013012
4deb250aa0490752db337ec936d41bae,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,GT-S7278U,MI 2013023,MI 2013023,2013023,2013023,HUAWEI P7-L00,HUAWEI P7-L00
7c870c44da8a31ae56d5b630c90fad63,MI-ONE S,SM-N9009(Galaxy Note 3),SM-N9009(Galaxy Note 3),SM-N9009(Galaxy Note 3),SM-N9009(Galaxy Note 3),SM-N9009(Galaxy Note 3),SM-N9009(Galaxy Note 3),SM-N9009(Galaxy Note 3),SM-N9009,SM-N9009,SM-N9009,SM-N9009
192d3097d3eb187e494644a3b5384d20,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012061,2012061,2012061,2015561
4a250dccd96544e90dfad5f567bd8344,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,2013012,2013012,2013012,2013012
d77fcd9c5476251241e2415867dd7c8b,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2013022,2013022,2015712,2015712
0c38a07744f6c55368c7890029d14953,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2013022,2013022,2013022,2013022
1e997a46a78cae23ad8d3af051acb43c,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2013022,2013022,2013022,2013022
53c688f9dd552bad55344dde903916cb,H3,H3,H3,H3,H3,H3,H3,P700i,2014021,2014021,BBKI518,BBKI518
6ba7a5db7c053ba251db3b52dc1986a9,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2014017,2014017,2014011,2014011
da95cd0eed1ca6b453812f485e9a6916,MI 4,MI 4,MI 4,MI 4,MI 4,MI 4,MI 4,MI 4,2014719,2014719,2014719,2014719
250961b7a8eba8af1f900c29b4257b71,MI 2A,MI 2A,MI 2A,MI 2A,MI 2A,MI 4,MI 4,MI 4,2014719,2014719,2014719,2014719
7750d4b6c138d45218a7c13479ad77e2,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,GT-I9070( Galaxy S Advance),MI 2S/MI 3/Redmi,MI 2S/MI 3/Redmi,2013062,2013062,2013012,2013062
68a0500494e22f57b0dd081c648daa4b,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
7c4db56e0d7d2fd63b7308b35530b8a4,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012061,2012061,2012061,2012061
5bbc292c317e55abfc14f4c85945a1fc,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,2014011,2014011,2013122,2013122
aa85e8bf70edfc296b1ad6399a1c070e,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
ada1d78bbaef9fa89600926ee5e30c2b,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012121,2012121,2012121,2012121
18b908aac6e110773c04af23d02bf189,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2014017,2014017,2014011,2014011
a94adeb0ef3d7f69f88bdc56e4a5a667,MI 2,MI 2,MI 2,H3X,H3X,H3X,H3X,H3X,2014910,2014910,2014910,2015022
b639088ae314f3f3657f0feabb255f41,MI 2,MI 2,MI 2,MI 2,MI 2,MI 3W,A780,A780,Lenovo A780,Lenovo A780,Lenovo A780,Lenovo A780
1f6f41e565fcbe15e9ab83a5ade3d3cc,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2013022,2013022,2013022,C5-03
8bfb821d6f23a6770e4555cb92598a41,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,A1586,A1586,A1586,A1586
d7f238c65b1e696897f8936cfee0f11f,MI 3S,MI 3S,MI 3S,MI 3S,MI 3S,MI 3S,MI 3S,MI 3S,2014215,2014215,2012121,2014215
1e4594f801ce6ea6f7c958d4f39f38b2,Redmi 3,Redmi 3,Redmi 3,Redmi 3,Redmi 3,Redmi 3,Redmi 3,Redmi 3,UMI-X2,UMI-X2,UMI-X2,UMI-X2
d3dc9bdb039db402c92a03376fe8c4f4,MI 2S,MI 2013122,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,A1586,A1586,A1586,A1586
a156952332711ed4b7214335923b8b13,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,2013061,2013061,2013061,2013061
dce583991773d6fe7d767de4363b02c4,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,2013023
d13d4548bb4fa67dd2c38083d294ddd8,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,MI 3W,2013062,2013062,2013062,2013062
f6b2f1d16c7c7acdfa5d03672a2723ae,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,MI 2013023,2013023,2013023,2013023,2013023
a4af11dc9e09a5d367bc3a3f8b9dfbd1,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
67199ed70305e86bf39fb9a481845fc7,MI 2,MI 2,MI 2,MI 2,GT-I9500(Galaxy S4),GT-I9500(Galaxy S4),GT-I9500(Galaxy S4),GT-I9500(Galaxy S4),GT-I9500,GT-I9500,GT-I9500,GT-I9500
b6e94eb8c4e5595b4b754b27eeb90cdd,MI 3C,MI 3C,MI 3C,MI 3C,MI 3C,MI 3C,LT18i,A65,Lenovo A65,Lenovo A65,Lenovo A65,Lenovo A65
b2dc38c35adf0b11826fd40ce6810556,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,SM-G7508Q,SM-G7508Q,SM-G7508Q,SM-G7508Q
92cd10ca71ee5dd106ce3ed05b37fd9d,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2014011,2014011,2014011,2014011
3047f66c18501db34f82bd752b830522,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,MI 2014021,2014021,2014021,2014021,H30-T00
19ef93be3fd75037acdaa7cadecc8d17,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,MI 2013029,2013029,2013029,2013029,2013029
f068125a99684b2cb25f72651e5c2499,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,Redmi Note,2014017,2014017,2013122,2013122
80f4f7d68358e3ab583ea0df08e41650,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,2013062,2013062,2013012,A1530
fdb9595234e61fbbf17ebb713b5931a5,Redmi 2T,Redmi 2T,Redmi 2T,Redmi 2T,Redmi 2T,Redmi 2T,Redmi 2T,Redmi 2T,2014017,2014017,2014017,2014017
fd23f612d97acf870af10c38bb46c360,Redmi  3LTE,MI 2014021,MI 2014021,MI 2014021,MI 2014021,H3X,H3X,H3X,A1524,A1524,A1524,A1524
07022bb01dca3e711d8266c2f67eec84,MI-ONE C1,MI-ONE C1,MI-ONE C1,MI-ONE C1,MI-ONE C1,GT-I9508V,GT-I9508V,GT-I9508V,GT-I9508V,GT-I9508V,GT-I9508V,GT-I9508V
32a26c6a2d6bab4009f897f468c53703,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,MI 2S,2013062,2013062,2013012,2013062
073d85a0b389500fd792f1cae7cc79ee,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,F303,GiONEE F303,GiONEE F303,OPPO A31t,OPPO A31t
a35821551ad66c5ffef9beba8da96499,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,Redmi 1S,2013029,2013029,2013029,2013029
3d9b47851d18549bbc945678532cedc6,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,MI 3T,2013061,2013061,2013061,2013061
6ddc6cfb0232ea951aafefb4bcde639c,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2013022,2013022,2013022,2013022
895a9ed106cfa70e870638a6a904d517,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,MI 2,2012121,2012121,2012121,2012121
